,X,Y,Psi,vx,vy,r,throttle,steering,dvx,dvy,dr
6918,-2.438067250266805,1.6588877977912246,0.12524577092444675,2.2018114726933637,-2.9588079643205756e-05,0.5841368520876954,0.19200000166893,-0.2870000004768371,-0.2849893630020225,0.15311793103986873,5.1926861762779115
6919,-2.416850498941568,1.6620486148509912,0.13067420299166072,2.2107024403411177,0.007650706047800104,0.6543361207500318,0.19200000166893,-0.2870000004768371,0.9691930071073674,0.8372190357397419,7.65233245548644
6920,-2.3956901419304995,1.6654086277699305,0.13680763720049297,2.212260675232608,0.014714762245744861,0.752556879602676,0.1860000044107437,-0.2669999897480011,0.1467161985001075,0.6651188963958221,9.248012883906252
6921,-2.3739827822158728,1.6691271818480278,0.1442564116190575,2.2161628915273206,0.030248909789403255,0.6574266082741734,0.1770000010728836,-0.2319999933242797,0.42087101392825027,1.6754254335079957,-10.26021386962788
6922,-2.3535804911583376,1.6729041865555068,0.15151342418282618,2.2170215090685064,0.02773648734285361,0.7551405069050363,0.1710000038146972,-0.210999995470047,0.08332885685409701,-0.2438306700750939,9.48313664827079
6923,-2.3324154420171728,1.6769182652546994,0.15941517421775273,2.2170713235219934,0.01942739339605426,0.7374784360095168,0.1589999943971634,-0.1580000072717666,0.003650359605370114,-0.6088831408839815,-1.2942611156204293
6924,-2.3112957037100657,1.680754903488184,0.1670501018094502,2.2112830797594727,0.004881984117169724,0.5291296327179323,0.1589999943971634,-0.1580000072717666,-0.8403496860974209,-2.1117338217190085,-30.24852764124219
6925,-2.2909240575290863,1.6850403621324723,0.17434305932394267,2.2033101308530445,0.005120979517136359,0.8912655279516871,0.1459999978542328,-0.0970000028610229,-0.5988056635548443,0.017949669657131805,27.198095408292605
6926,-2.269964027055212,1.6893465908145169,0.18158584840632616,2.197824018997748,0.003729766446982974,1.158703569446582,0.1330000013113021,-0.0340000018477439,-0.3875919314766457,-0.09828872891749782,18.894406418867334
6927,-2.248997068659498,1.693845780699686,0.18859567764698487,2.202878119880816,0.006115355358429608,0.6249856627220278,0.1330000013113021,-0.0340000018477439,2.668333356071268,1.2594814811893298,-281.77856481193965
6928,-2.228061911523321,1.698493600426811,0.19536617438943674,2.1982783798820957,-0.00267713615069054,0.6468632767696394,0.123999997973442,-0.0080000003799796,-0.4579360470817043,-0.8753535649419537,2.1780683471956324
6929,-2.207282312412869,1.7031794573550945,0.20196832212623386,2.202018784532206,-0.00300796589780028,0.6922995336765553,0.1190000027418136,0.0,0.3320189807419098,-0.02936627603412856,4.033173177270157
6930,-2.186296594090287,1.7080025343220342,0.20867645039906235,2.189173169947699,-0.004024098666472187,0.5585922682751157,0.1190000027418136,0.0,-1.3802503505536297,-0.1091826008745401,-14.36673183114835
6931,-2.165401514024483,1.712942762566903,0.21490406768069356,2.1878361988183626,-0.005760970939917731,0.46375404074905147,0.1190000027418136,0.0,-0.14186279198542634,-0.18429534088397226,-10.063056298362696
6932,-2.1449146134420216,1.7178820364872265,0.2199550997234434,2.1736678475610742,-0.02068523574201714,0.3519283256522915,0.1190000027418136,0.0,-1.3233063473782014,-1.3939077302598613,-10.444382405576427
6933,-2.124297601714632,1.7227863921890476,0.22405223570986704,2.1683403556575227,-0.03723398783044812,0.25426351154969845,0.1209999993443489,0.0,-0.5900103431713056,-1.8327451407749635,-10.81620611117562
6934,-2.10365957472196,1.7276155878599262,0.22692193726093976,2.1598693083936262,-0.04384519117474406,0.21448704691010312,0.1209999993443489,0.0,-0.7826289370881515,-0.6108003987030046,-3.674895354992013
6935,-2.082861826004877,1.732247983798562,0.22918822362924632,2.156906803116087,-0.04722684037902197,0.170512911351885,0.125,0.0,-0.31535525358445726,-0.35997263884525943,-4.680995769107579
6936,-2.062923291998316,1.7372723617246102,0.23110080147959916,2.145735391274281,-0.04895608943029228,0.18515528973516773,0.1330000013113021,0.0,-1.1086616960644242,-0.1716123452655023,1.453123766512478
6937,-2.0424587327449872,1.7421398033546716,0.23294273906917082,2.1413737666499824,-0.048777676686131644,0.21361900426130012,0.1330000013113021,0.0,-0.3676699607767075,0.015039580958472031,2.3993932776975226
6938,-2.0220227834429103,1.7470367142193195,0.2348058612180751,2.1397601361687624,-0.04600582714655371,0.13365558124846766,0.1420000046491623,0.0,-0.19781806980727387,0.3398063758072593,-9.802870099244595
6939,-2.001595181085293,1.7519516344708803,0.23677242880158197,2.1363339488749404,-0.042686432413192366,0.15199511212223926,0.152999997138977,0.0,-0.3471316139290786,0.33631169350758,1.8581094391407091
6940,-1.970840872156924,1.759263082368953,0.23943416202987725,2.137616974855523,-0.03984686421379913,0.14165719126234644,0.1589999943971634,0.0,0.07222202348741534,0.15984038070498743,-0.5819255217382664
6941,-1.96081626297972,1.7617285583230045,0.2400468900530489,2.1386643210019582,-0.04401554807171315,0.14632378804901433,0.1749999970197677,0.0,0.28293790402182384,-1.126159366988851,1.2606692813342402
6942,-1.9406427548953151,1.7667540198333,0.24158128122795797,2.1313655222324357,-0.055389074872162325,0.1156028672331651,0.1749999970197677,0.0,-0.7290015030412408,-1.1359839330040409,-3.068394972482579
6943,-1.921035971593652,1.7718025506839483,0.24272944596156074,2.1308763410163367,-0.053832579435618755,0.09424507122613716,0.1860000044107437,0.0,-0.058407667996130196,0.18584374400167947,-2.5500959915336594
6944,-1.900622019981269,1.77676320371537,0.24378038578551656,2.1240509073533174,-0.05428438337688163,0.07500057969591921,0.1860000044107437,0.0,-0.6398570920084493,-0.04235481147237969,-1.804094068692376
6945,-1.8801378161944589,1.7818283057907964,0.24474514804704667,2.1227535011227516,-0.04697935034849815,0.11644874687126316,0.1959999948740005,0.0,-0.12136272365359109,0.6833316226001749,3.877168415212301
6946,-1.859525881884002,1.7869491398213255,0.2459864271114935,2.11740611102422,-0.04864878938730216,0.2322482895137993,0.2070000022649765,0.0,-0.2863223708938903,-0.08938897945456276,6.200407860077989
6947,-1.83936770879434,1.7915112110316198,0.24709233370530265,2.1248126412542563,-0.05002582980129705,0.13734033255544786,0.2070000022649765,0.0,5.084674593163398,-0.9453552728920225,-65.15548609767934
6948,-1.8204112379836808,1.7967908577655192,0.24836380049636833,2.1217363075099,-0.0476015821883346,0.14869651990966376,0.2070000022649765,0.0,-0.348948571213599,0.2749824339973393,1.28813245928128
6949,-1.7998811438431996,1.8020166180899184,0.24978770612718892,2.124514425611422,-0.043704142956405956,0.13257238768248247,0.2179999947547912,0.0,0.2550655725255252,0.3578330843928766,-1.4803945936459686
6950,-1.779578570284127,1.807265027875292,0.25134452900205884,2.128868884867983,-0.049078301072606634,0.07615799421239298,0.2160000056028366,0.0,0.4733700114613221,-0.5842207124174642,-6.13276655265126
6951,-1.759424906926036,1.8124008883628389,0.2525375903369891,2.129937169687868,-0.050991834816633774,0.06460637950230333,0.2129999995231628,-0.0170000009238719,0.09298124941881142,-0.16654992658590775,-1.0054280923549976
6952,-1.7389672240270928,1.8176047088650684,0.2537162623535856,2.129826098806111,-0.058130132644037935,0.11655065882699978,0.2129999995231628,-0.0170000009238719,-0.005661697513879751,-0.36386569029899823,2.6477938453343994
6953,-1.7286846074424749,1.8199732896679104,0.2540427686901582,2.1347519743956327,-0.056809411585609926,0.12572872311678454,0.209999993443489,-0.0320000015199184,0.6499013037436295,0.17425091684813515,1.210918919767719
6954,-1.6991061108656862,1.8277391222979384,0.25472993047315684,2.132085740834956,-0.053190567022057156,0.028738980220955744,0.1979999989271164,-0.0759999975562095,-2.3864316133107843,3.2390729745103544,-86.81137017671901
6955,-1.678649928414689,1.832968671287702,0.2551593433295193,2.1344938304849865,-0.059726137042477645,0.029206096498922068,0.1979999989271164,-0.0759999975562095,0.24296442388958403,-0.6594069306271073,0.04712973927864284
6956,-1.6580045713909597,1.8381617292336376,0.25534746319041696,2.138642890222634,-0.06402784714229837,0.04253950033566287,0.1860000044107437,-0.1099999994039535,0.35791773873499905,-0.37108608913263186,1.1502031912397772
6957,-1.6376690904803732,1.8433068823365053,0.25574004741605494,2.1424260788218565,-0.04725532082137596,0.07122950694861159,0.1860000044107437,-0.1099999994039535,0.4549248358326695,2.016880359761398,3.4499460458082405
6958,-1.616814723950947,1.848704784137141,0.2564205516938763,2.140233772070354,-0.03948506316239592,0.12355334127707843,0.1659999936819076,-0.1700000017881393,-0.13028892646798007,0.4617868955037081,3.109608725454379
6959,-1.5964333581958574,1.85388147974932,0.2572075379473902,2.14551499660321,-0.04054481201053861,0.09877112317708212,0.1659999936819076,-0.1700000017881393,1.4109305555282041,-0.28312222321321406,-6.620810861858997
6960,-1.5766361989089557,1.8592657896605889,0.2580340222987262,2.144783657198769,-0.044105207095608945,0.0671204412495099,0.1599999964237213,-0.1969999969005584,-0.07803826287853094,-0.3799153251047755,-3.377315951458207
6961,-1.5560262205167728,1.8644605577378968,0.2592213162011952,2.140743665316065,-0.04464138228922038,0.11452546269784204,0.1560000032186508,-0.2220000028610229,-0.36809769940335224,-0.048852785098521666,4.319236236588178
6962,-1.5358526650408106,1.869882182582244,0.25936988050425264,2.143375197815155,-0.02989856659238932,0.2774539454529684,0.1560000032186508,-0.2220000028610229,0.2934051061212709,1.6437636265372144,18.165859167413938
6963,-1.505106249503649,1.8781336181925088,0.26335298771456284,2.1405822914274792,-0.023384753970089656,0.3855579392814333,0.152999997138977,-0.2370000034570694,-0.17967098378313254,0.4190412994835276,6.954458268903388
6964,-1.4950599398602045,1.881188287297178,0.2652579304475508,2.139446701507035,-0.022138296321327244,0.4343860411707749,0.1509999930858612,-0.248999997973442,-0.20046107169674215,0.22003210102268736,8.619426306484613
6965,-1.4745003296690586,1.8869895735247564,0.26903003828038646,2.1334240143484235,-0.01991261397454913,0.4708854312390304,0.1509999930858612,-0.248999997973442,-0.6194526418730327,0.22891854970592862,3.7540790363329477
6966,-1.4545136575415183,1.8927335943904944,0.2734075429652708,2.1404313787815408,-0.008841249501970405,0.49380714802740044,0.1509999930858612,-0.2569999992847442,0.777055750946704,1.2277179981657167,2.5418189708810552
6967,-1.4343278982561185,1.8987501598044665,0.27819273984165044,2.13763081409634,-0.0053826851624524386,0.6682164934744297,0.152999997138977,-0.2630000114440918,-0.2697205868284199,0.3330921110903372,16.79725208666544
6968,-1.4142336629321095,1.904857975626931,0.284255919610634,2.1421509591131307,-0.0008669264021810008,0.7594895096890266,0.1570000052452087,-0.2660000026226043,0.39184290869797267,0.39146267233243837,7.912286890422907
6969,-1.3941880738284789,1.9112074636573992,0.29133915161650364,2.1411523441769544,-0.004557972552782008,0.5845946538680186,0.1570000052452087,-0.2660000026226043,-0.12186722994245704,-0.4504414601346606,-21.343513738842905
6970,-1.374199501883472,1.917499873754807,0.298121206428377,2.141012364218136,0.003179400857278747,0.5494832578483716,0.1650000065565109,-0.2660000026226043,-0.013861880532145238,0.76621358334577,-3.4769975720061397
6971,-1.3546520306926186,1.924128552767124,0.3035046213153946,2.14046366453146,0.004404111972687752,0.49619893248039854,0.1739999949932098,-0.2599999904632568,-0.05148560852804881,0.11491713696774881,-4.999776714282959
6972,-1.3346612996220084,1.9308552533263537,0.309137553393379,2.1396966712730965,0.005068612730658062,0.6466434124515336,0.1739999949932098,-0.2599999904632568,-0.08126516009733277,0.07040578243995012,15.940028960226448
6973,-1.3148102531646555,1.93764198981822,0.3153344995684608,2.137912285469051,0.005491288384781412,0.7608046560769202,0.1829999983310699,-0.2469999939203262,-0.12350683034373125,0.029255629688315122,7.901706747668886
6974,-1.294873651870281,1.9445716794481336,0.3218771399264279,2.1349545757159945,0.012706846452076426,0.6893055035936501,0.1930000036954879,-0.231000006198883,-0.5633538640013835,1.3743446306508318,-13.618416676162232
6975,-1.2751412144285263,1.9516747234823013,0.32841714731664695,2.13100305165916,0.014884044175307198,0.5387070428309205,0.1930000036954879,-0.231000006198883,-0.330682095293659,0.18219813282960495,-12.602786630359464
6976,-1.2553790738719075,1.9589814156670329,0.33591844054600833,2.1342399644575414,0.01965315923090538,0.650814865193986,0.2090000063180923,-0.1780000030994415,0.3844013631690303,0.5663588865904893,13.313426225081136
6977,-1.235864646712241,1.966206677362617,0.3428637063388269,2.136163408534501,0.017491228929086278,1.1054287246862204,0.2090000063180923,-0.1780000030994415,0.10474597053705985,-0.11773333595196454,24.757137731490527
6978,-1.2160064792570051,1.9735310788228704,0.3500490428868124,2.1397283743753004,0.005297905353177423,0.5499313849221301,0.2129999995231628,-0.1379999965429306,1.0865694284282932,-3.716415028971557,-169.3105779733321
6979,-1.198389539965692,1.9811335593774595,0.35605615693669745,2.135615673395596,0.0045414979833028335,0.6705746140757877,0.2150000035762787,-0.1169999986886978,-0.4757104545700703,-0.08749259806120765,13.954636056622746
6980,-1.1787375890499645,1.9888302812278904,0.3624788208202785,2.1362873184396896,-0.0014566048946077492,0.8724255328856351,0.2150000035762787,-0.1169999986886978,0.047877577637833305,-0.4275690541341457,14.388750608042052
6981,-1.159111878231568,1.9967421193927388,0.36922917276820943,2.1394732057400163,-0.0018380982995327422,0.6509674445128214,0.2150000035762787,-0.0610000006854534,0.5633085558964299,-0.06745326458668786,-39.15682640125992
6982,-1.139650641126786,2.00480655543756,0.37585098599022143,2.1357442160747504,0.00014291991916937086,0.6350950127207523,0.2150000035762787,-0.0610000006854534,-0.38769955200417144,0.20596460297460817,-1.6502418208131813
6983,-1.1200882554381268,2.01302629999775,0.38220131284842235,2.1406113607104422,-0.006088881080196673,0.6103058650855794,0.209999993443489,-0.0280000008642673,0.4745147833911524,-0.6075598575119439,-2.4167798372573728
6984,-1.1006762031820223,2.0213978696820645,0.3886208007649168,2.138526698837026,-0.014330021944948923,0.5935415046761028,0.2060000002384185,-0.0070000002160668,-0.21130068031772709,-0.8353194796347858,-1.6992303667017807
6985,-1.08117109561667,2.029720462949744,0.3944844342720494,2.1452745280022762,-0.009466364542149441,0.3987216484081166,0.2000000029802322,0.0,0.6554589382899193,0.47243752611017836,-18.924073656876065
6986,-1.0617721203136086,2.03833071241977,0.4005421584531904,2.144951775958276,-0.02129895499814194,0.3862362433609664,0.1930000036954879,0.0,-0.03288035081661627,-1.2054446516913022,-1.2719501105241597
6987,-1.0516945983067638,2.042479315077372,0.40292930668585364,2.1454539826385015,-0.02544365456820885,0.7754102090740687,0.1930000036954879,0.0,0.03090523568008036,-0.2550601616421349,23.94932923934268
6988,-1.022359718637167,2.0548100983662843,0.4084437602080569,2.143781270367919,-0.04634457590036589,0.2958316668567606,0.1870000064373016,0.0,-0.3993003452244804,-4.9893488857668595,-114.4822578499547
6989,-1.0047130604198264,2.063674079724495,0.4121301451618487,2.138451709510018,-0.05114805697735725,0.1444408516200502,0.1800000071525573,0.0,-0.5659416556230678,-0.5100776791837531,-16.07606534676822
6990,-0.9850209316283196,2.0720267233150573,0.4143795548580861,2.138144408595215,-0.05376117134689129,0.19476352976245365,0.1800000071525573,0.0,-0.028906768171149802,-0.24580691968721352,4.7336858458288456
6991,-0.9654103561278474,2.080640821439528,0.41658379075956414,2.1321345089348367,-0.05125931936591255,0.41260307104248795,0.1739999949932098,0.0,-0.29717761897604966,0.12371161862142796,10.771733282542026
6992,-0.945958781119844,2.088962786086454,0.4185694606049433,2.1345182188709737,-0.05179415405664023,0.1994853435347339,0.1689999997615814,0.0120000001043081,1.8273860187475617,-0.410011898411101,-163.37908807229022
6993,-0.9270611297619992,2.097774032150611,0.42086663539316943,2.1280703534517933,-0.05209222844765271,0.20601933176633805,0.1689999997615814,0.0120000001043081,-0.711528247276721,-0.03289280020707158,0.7210319837523794
6994,-0.9076130397149056,2.106455150908084,0.42301256374898405,2.1311463711420005,-0.048668243698645086,0.22665754444659234,0.1650000065565109,0.050000000745058,0.23355613596557445,0.25997660875917217,1.5670199889231768
6995,-0.8882738854561297,2.1152267912295835,0.4248979565750643,2.131573043742254,-0.049064692161221446,0.12664942448050856,0.163000002503395,0.0750000029802322,0.06628239983697123,-0.061587164246335285,-15.535982836942093
6996,-0.8688474682435449,2.124038223430525,0.4266843495583583,2.134951442902119,-0.052774555832264536,0.15269779287146315,0.1589999943971634,0.163000002503395,0.34617444657978147,-0.3801386225957874,2.669098317087489
6997,-0.8494861111437078,2.1327980440751007,0.42865806767624187,2.131808296351695,-0.05525229722415137,0.28078030352063965,0.1589999943971634,0.163000002503395,-0.1580906313725668,-0.12462279271340457,6.442157453199534
6998,-0.8297022631268526,2.141208341709749,0.430132749315306,2.131912836167634,-0.052495938499260486,0.1270921615492893,0.1560000032186508,0.2179999947547912,0.03780278293879444,0.9967305723912937,-55.57537498059968
6999,-0.811699878795257,2.1497665377110406,0.4314881076691462,2.1270928589386915,-0.053779069473634866,0.05676529357748328,0.1539999991655349,0.2739999890327453,-0.6560169875098352,-0.17463894047779768,-9.571750627956312
7000,-0.7927673643961811,2.158733850878941,0.43250481457590373,2.1217220045327587,-0.059952737972490455,-0.04801145655732345,0.1539999991655349,0.2739999890327453,-0.4758634223377788,-0.5469936062685244,-9.28333168843743
7001,-0.7733211541848166,2.1675234753475827,0.4325914989573407,2.1166491420373297,-0.07471644038095704,-0.09556738340888224,0.1539999991655349,0.328000009059906,-0.6186849247812216,-1.8005771144604945,-5.799907853518414
7002,-0.7537030949392183,2.1760948832413898,0.4315848643681673,2.1098375540133727,-0.08555727249977163,-0.2129889054612891,0.1560000032186508,0.375,-0.6203771636718042,-0.9873475404059264,-10.694368266062712
7003,-0.7345219055694565,2.184474635952751,0.4301527526492459,2.094483566265415,-0.09988032298833482,-0.5262377144870455,0.1589999943971634,0.4120000004768371,-1.0643337180315995,-0.9928694636397895,-21.71431129503788
7004,-0.7150329389533452,2.1924831841470755,0.42679689869309945,2.0916444758275685,-0.1046725794306349,-0.6076232000617864,0.1650000065565109,0.4370000064373016,-0.35395522551009057,-0.5974604356116335,-10.14649534084851
7005,-0.6958402537804257,2.2003995230569573,0.4222355609635106,2.08059298449513,-0.1278802402960587,-0.5102331016156205,0.1650000065565109,0.4370000064373016,-1.5688110956955552,-3.2944364498527015,13.824981846998938
